id,text,target,label1,label2,label3
8282,정숙희 상멍청이그렇게 멀티태스킹이 안 되냐??동생 정은정 무시하지마라,정숙희는 멀티태스킹이 잘 안 되는 것 같다. 동생 정은정을 무시하지 않았으면 좋겠다.,동생 정은정 무시하지마라,정숙희가 그런 식으로 멀티태스킹이 안 되냐? 동생 정은정 무시하지 마라,정숙희는 그런 식으로 멀티태스킹이 안 되나? 동생 정은정 무시하지 마라
8283,정신 못차리는건 저X이나 판사나 똑같네.,저 사람과 판사 모두 잘못이 있다.,나는 저 사람이 싫다,정신 못 차리는건 저X나 판사나 똑같네,정신 못 차리는건 저X나 판사나 똑같네
8313,제니를 시작으로 넷다 솔로 준비중이라잖아 !! 악플꺼져,"제니를 시작으로 넷다 솔로 준비중이라잖아, 악플달지 마세요",나는 제니를 좋아하지 않는다,저건 넷다 솔로 준비 중이라잖아,저사람을 시작으로 넷다 솔로 준비중이라잖아
8314,제대로 알려주지않은 똥남아 태국 현지 안내인이 문제인거지. 정법팀이랑 저 박지윤닮은애는 잘못이 없다,제대로 알려주지 않은 동남아 태국 현지 안내인이 잘못했다. 정법팀과 저 박지윤 닮은 사람은 잘못이 없다.,저 박지윤 닮은 사람은 잘못이 없다고 생각한다,나는 박지윤 닮은 사람이 옳지 않다고 생각한다,저 사람 태국 현지 안내인이 문제인거지. 정법팀이랑 저 박지윤닮은애는 잘못이 없다고 생각한다
8318,제목어그로ㅡㅡ 이름보니 조혜련이네ㅋ 이름이 같아그런지 개그맨 조혜련이랑 하는짓 똑같너,"제목이 너무 자극적이다. 이름 보니 조혜련인데, 동명이인 개그맨 조혜련과 하는 행동이 비슷하다.",저 사람 이름 보니 조혜련이네ᄏ 이름이 같아 그런지 개그맨과 하는 행동이 다를 것 같다,얘네 이름 보니 조혜련이네ᄏ 이름이 같아그런지 개그맨인데 하는 행동이 다 똑같네,"얘네 이름 보니 조혜련이네ᄏ 이름이 같아그런지 개그맨인데, 똑같은 행동을 한다"
8333,제시는 미국 뽈노 배우인줄 알았다 갑바가 장난이 아니네,제시는 미국 배우인 줄 알았다. 몸매가 좋다.,나는 제시가 미국 배우인줄 알았다. 갑바가 장난이 아니다.,저 사람은 미국 배우인줄 알았다. 갑바가 장난이 아니네,나는 제시가 미국 배우인줄 알았다. 갑바가 장난이 아니야
8385,조재현씨 웅원합니다 끝까지 무고죄 파헤쳐서 승소하기 바랍니다 -- 꼴페미년들의 인민 재판 꼴보기 싫네요 조재현 화이팅 정의가 승리한다,조재현씨 응원합니다. 끝까지 무고죄 파헤쳐서 승소하기 바랍니다. 극단적 페미니스트들의 인민재판이 보기 싫다. 조재현 파이팅! 정의가 승리한다.,나는 조재현을 응원한다. 끝까지 무고죄 파헤쳐서 승소하기 바란다,나는 조재현을 응원합니다 끝까지 무고죄 파헤쳐서 승소하기 바랍니다 정의가 승리한다,나는 조재현을 응원합니다. 끝까지 무고죄 파헤쳐서 승소하기 바랍니다. 페미니스트들의 인민 재판 마음에 들지 않습니다
8436,죽은이 앵간이 우려먹어라 상먼의미,죽은 사람을 그만 이용했으면 좋겠다.,동성애자를 별로 좋아하지 않는다.,나는 문재인이 옳지 않다고 생각한다,나는 문재인이 옳지 않다고 생각한다
8627,최종범이 죽인것도 아닌데 왜 이리 난리야? 서로 좋아해서 사겼으면 문제도 서로 해결해야지. 하여튼 다들 오지랖은.,최종범이 죽인 게 아닌데 과열된 것 같다. 서로 좋아해서 사귀었으면 문제로 서로 해결하는 게 맞다고 생각한다. 다른 사람이 관여할 영역은 아닌 것 같다.,나는 최종범이 죽인것도 아닌데 왜 이렇게 난리야? 서로 좋아해서 사겼으면 문제도 서로 해결해야지.,나는 최종범이 죽인것도 아닌데 왜 이리 난리야? 서로 좋아해서 사겼으면 문제도 서로 해결해야지.,나는 최종범이 죽인것도 아닌데 왜 이리 난리야? 서로 좋아해서 사겼으면 문제도 서로 해결해야지.
8632,축하합니다.근데 강남에게 어떤 매력이 있길래 이상화까지결혼 결심을 하게한걸까요?누구 아는사람..,축하합니다. 강남의 어떤 매력을 보고 이상화가 결혼 결심을 하게 된 건지 궁금하다.,나는 이상화의 외모가 마음에 들지 않는다,저 사람 강남에게 어떤 매력이 있길래 이상화까지 결혼 결심을 하게한걸까요? 누구도 아는 사람..,저 사람 강남에게 어떤 매력이 있길래 이상화까지 결혼 결심을 하게한걸까요?
8662,코피 콧물 질질 흘리라 이런글 식상하다,이런 글의 수준이 높지 않아보인다.,코피 콧물 질질 흘리라 이런글 식상하다,코피 콧물 질질 흘리라 이런글 웃겨요,코피 콧물 질질 흘리네요 이런 글이 이해가 되지 않습니다
8708,토착 왜구 강남,강남은 친일 성향이 강하다.,"토착 왜구 강남,","토착 왜구 강남,","토착 왜구 강남,"
8717,트루디 귀엽고 랩도 잘하는데 왜 까내리지? 지들이 좋아서 사귄다는데 모쏠들 열폭인가,트루디 귀엽고 랩도 잘하는데 왜 까내리지? 자기들이 좋아서 사귄다는데 과하게 반응할 필요 없다.,나는 트루디의 외모가 마음에 들지 않는다,저 사람 귀엽고 랩도 잘하는데 왜 까내리지? 지들이 좋아서 사귄다는데 모쏠들 열폭인가,나는 트루디가 랩도 잘하고 매력있는데 왜 비난하지? 자기들이 좋아서 사귄다는데 모쏠들 열폭인가
8766,푸핫! 누군지는 모르지만 기사 제목이 참 어이없어서 댓글 단다. 사귀었다가 헤어지면 다 좋은 선후배로 남는데.... 이게 말이 돼? 그리고 더구나 파혼인데! 선후배... 그냥 각자 길 가기로 했다고 쓰셔~~,누군지는 모르지만 기사 제목이 참 어이없어서 댓글 단다. 사귀었다가 헤어지면 다 좋은 선후배로 남는데....이게 말이 되는가? 그리고 더구나 파혼인데! 선후배...그냥 각자 길 가기로 했다고 쓰는게 좋을 것 같다.,푸핫! 누군지는 모르지만 기사 제목이 참 어이없어서 댓글 단다. 사귀었다가 헤어지면 다 좋은 선후배로 남는데.... 이게 말이 돼?,푸핫! 누군지는 모르지만 기사 제목이 참 어이없어서 댓글 단다. 사귀었다가 헤어지면 다 좋은 선후배로 남는데.... 이게 말이 돼?,푸핫! 누군지는 모르지만 기사 제목이 참 어이없어서 댓글 단다. 사귀었다가 헤어지면 다 좋은 선후배로 남는데.... 이게 말이 돼? 그리고 더구나 파혼인데! 선배... 그냥 각자 길 가기로 했다고 쓰셔~~
8854,한남들 저런 의상 좋아하니 성범죄율이 올라간다 여성들이 안심하고 밤거리를 돌아다닐 수있도록 저질적인 의상 남자 교도소 가자,한국 남자들 저런 의상 좋아하기 때문에 성범죄율이 올라간다 여성들이 안심하고 밤거리를 돌아다닐 수 있도록 해야 한다.,성범죄율이 올라간다 여성들이 안심하고 밤거리를 돌아다닐 수 있도록 저질적인 의상 남자 교도소 가자,한국 남자들 저런 의상 좋아하니 성범죄율이 올라간다 여성들이 안심하고 밤거리를 돌아다닐 수 있도록 조금 더 엄한 기준의 남자 교도소 가자,나는 저 남성의 외모가 싫다. 성범죄율이 올라갈 것 같아 남자 교도소 가자
8903,한혜진은 디제이도 못하네 무식하고 현무랑 진짜 안어울려,한혜진은 디제이에 어울리지 않는다. 현무랑 어울리지 않는 것 같다.,나는 한혜진의 외모가 마음에 들지 않는다,나는 한혜진의 외모가 마음에 안 든다,나는 한혜진의 외모가 마음에 안 든다
8913,할일없으니 저 짓하지.. 바쁘면 저런짓 못한다,할일이 없는 것 같다. 바쁘면 저렇게 하지 못한다,나는 저 사람의 외모가 마음에 들지 않는다,나는 저 사람의 외모가 마음에 안 든다,나는 저 사람의 외모가 마음에 안 든다
8936,허재 이사람 장난하는건가? 운동신경 하나도 없어. 와아~대박!! 농구는 키만 크면 되나봐요.,허재는 키는 큰데 운동신경은 없는 것 같아 의아하다.,저 사람 장난하는건가? 운동신경 하나도 없어. 정말 대박!! 농구는 키만 크면 되나봐요.,저 사람 장난하는건가? 운동신경 하나도 없어. 정말 대박!! 농구는 키만 크면 되나봐요.,농구는 키만 크면 되나봐요
8994,홍진영 싼티 좔좔,홍진영은 이미지가 거리감이 없고 친숙한 편이다.,나는 홍진영을 좋아하지 않는다,나는 홍진영의 외모가 마음에 들지 않습니다,나는 홍진영의 외모가 마음에 들지 않습니다
8999,화교년이였군 어쩐지 짱깨냄새가나더라,화교였구나. 왠지 중국인 느낌이 있었다.,나는 화교인을 좋아하지 않는다,나는 저 사람의 외모가 마음에 안 든다,얘는 화교인인가? 어쩐지 중국인이 싫다
9011,확실히 17화 이후로 전형적인 김치드라마 됨.,확실히 17화 이후로 전형적인 한국드라마 됨,나는 확실히 17화 이후로 전형적인 김치드라마 같다,나는 확실히 17화 이후로 전형적인 김치드라마 같다,나는 확실히 17화 이후로 전형적인 김치드라마 같다
9040,"""중국은 무슨 암덩어리 같음 어떻게 저렇게 세계각지에 골고루 민폐만 끼치냐""",중국의 행보가 이해되지 않는다. 어떻게 저렇게 세계 각지에 골고루 피해를 끼치는가?,나는 중국이 세계에 악영향을 미치고 있다고 생각한다,중국은 무슨 암덩어리 같음 어떻게 저렇게 세계각지에 골고루 민폐만 끼치냐,중국은 무슨 암덩어리 같음 어떻게 저렇게 세계각지에 골고루 민폐만 끼치냐
9074,"""생긴것도 개떡같은게 개떡치는 소리하네. 18뇬!""",외모와 발언이 모두 마음에 들지 않는다.,저 사람의 외모가 마음에 들지 않는다,저 사람의 외모가 마음에 안 든다,저 사람의 외모가 마음에 안 든다
9148,"""이분법적 사고를 갖는 틀딱이 젤싫어요""",이분법적 사고를 갖는 늙은이가 제일 싫어요,나는 분법적 사고가 싫다,이분법적 사고를 갖는 게 싫다,이분법적 사고를 갖는 게 싫다
9155,ㅅㅂ 북한빨갱이역이겟네,북한사람역이겠네,나는 북한 편드는 사람이 싫다,나는 북한 편드는 사람이 싫다,나는 북한 편드는 사람이 싫다
9170,"""원균이라고 하면 개G랄 할까봐 신립으로 격상시켜 줬네.""",원균이라고 하면 난리 날까봐 신립으로 격상시켜 줬네,동성애자를 별로 좋아하지 않는다.,나는 원균을 좋아하지 않는다,나는 원균을 좋아하지 않는다
9195,"""조조졷쪼ㅉ조ㅉ조ㅉ조ㄷ졷조쪼쪼쪼조조졷선일보네 재수없게 OOO""",조선일보를 좋아하지 않는다.,나는 조선일보를 좋아하지 않는다,나는 조선일보를 좋아하지 않습니다,나는 조선일보를 좋아하지 않습니다
9220,요즘 말도많고탈도많고 지랄들인지ㅉㅉ,요즘 말도 많고 탈도 많다.,동성애자를 좋아하지 않는다.,나는 요즘 진보주의자들이 싫다,나는 요즘 진보주의자들이 싫다
9221,살찐여자는 폐기물아니냐 ㅋㅋㅋㅋ,살집이 있는 여성을 별로 좋아하지 않는다.,나는 살찐 여자를 좋아하지 않는다,저 사람의 외모가 마음에 안 든다,저 사람의 외모가 마음에 안 든다
9250,기자 10선비색히네,기자가 지나치게 진지하다.,나는 기자가 싫다,나는 기자가 싫다,나는 기자가 싫다
9279,댓글들 ㅋㅋㅋㅋㅋㅋ 흙수저애 가난한게 자랑할 일이냐??? ㅈㄴ얼마나 열등감에 찌는거냐??,집안 형편이 넉넉하지 않다는 게 자랑할 일은 아니라고 생각한다. 열등감에 휘둘리지 않았으면 좋겠다.,흙수저애 가난한게 자랑할 일이냐??? 얼마나 열등감에 찌는거냐??,흙수저애 가난한게 자랑할 일이냐??? 얼마나 열등감에 찌는거냐??,저런 댓글들이 가난한게 자랑할 일인가? 조금 더 깊게 생각했으면 좋겠다
9297,누가됐든 죄지은새끼는 벌좀받자,누가 됐든 죄를 지은 사람은 벌을 받아야 한다.,나는 저 사람이 싫다,나는 저 사람이 싫다,나는 저 사람이 싫다
9315,"""좌빨들 특기 시전하는구만, 남탓,신천지를 희생양으로 선동중~ 이젠 아주 역겹다.""",좌파들은 책임을 다른 사람에게 돌리는 경향이 있다. 신천지를 희생양으로 선동 중이다. 그러지 않았으면 좋겠다.,"저 좌파들은 남탓, 신천지를 희생양으로 선동하고 있다.","나는 좌파를 좋아하지 않는다. 남탓, 신천지를 희생양으로 선동하지 않았으면 좋겠다","나는 좌파를 좋아하지 않는다. 남탓, 신천지를 희생양으로 선동하지 않았으면 좋겠다"
9320,"""선거사무원 5만명 이상이 짱개들""",선거사무원 5만명 이상이 중국인들,나는 선거사무원을 좋아하지 않는다,한국 선거사무원 5만 명 이상은 중국인들,나는 선거사무원을 지지하지 않습니다
9396,"""민주당이 만든 쓰레기법""",민주당이 만든 법이 좋은 법이라고 생각하지 않는다.,동성애자를 별로 좋아하지 않는다.,민주당이 만든 억지법,민주당이 만든 억지법
9406,좌시민이 젊은애들 세뇌시키는 알쓸신잡보단 훨 객관적이고 좋았음,유시민이 청년들에게 특정 사상을 주입하는 알쓸신잡보다 훨 객관적이고 좋았다.,동성애자를 세뇌시키는 좌파 잡지보다 훨씬 객관적이고 좋았음,저 사람이 젊은 사람들 세뇌시키는 잡보단 훨씬 객관적이고 좋았음,JTBC가 젊은 사람들 세뇌시키는 프로그램보다 훨씬 객관적이고 좋았음
9493,술을 마셔도 곱게 쳐마셔라. 나이도 쳐먹을만큼 쳐먹은녀 ㄴ이 몇번째냐? ㅉㅉ.,술을 마셔도 곱게 마시세요. 나이도 있으신 분이 몇번째 입니까?,술을 마셔도 곱게 쳐마셔라. 나이에 걸맞는 행동을 할 필요가 있다.,술을 마셔도 곱게 말했으면 좋겠다. 나이도 들었을만큼 상처받은 사람 몇번째?,술을 마셔도 곱게 마셨으면 좋겠다. 나이도 들었을만큼 잘 못한 사람 몇번째?
