id,text,target
27094,찌찌 큰 애들 다 임자 찾아가네 그래도 비스트의 심장 장현승 정도면 믿고 보낸다,예쁜 사람들이 다 임자 찾아가네 그래도 비스트의 심장 장현승 정도면 믿고 보낸다
27209,"""집회 나간 국민들보고 내란 선동이라니 진짜 저새끼들은 용서가 안된다""",집회 나간 국민들을 보고 내란 선동이라니 진짜 저 녀석들은 용서가 안된다
27212,경상도 사람은 거르자...,경상도 사람을 좋아하지 않는다.
27218,구하라한테 사죄해야지 이 샠기야,구하라한테 사죄해야 한다.
27257,카이가 누구냐?! 짱개냐??,카이가 누구야?
27287,연예면은 다 하트 뿅뿅으로 쥘알을 해놓네 아주그냥,연예면의 하트 장식이 너무 요란하다.
27320,한국여자랑 결혼하면 집안이 망한다.당장 이혼해라,한국에서 결혼하는 건 추천하지 않는다
27377,50넘어비노 ㅅㅂ 나도40이다,50 넘어보이네 나도 40인데
27413,머하는새끼여이거,이 사람의 행동을 이해하기 어렵다.
27451,문재인이 똥싼거 닦으라 고생이많다,문재인이 잘못한 걸 수습하느라 고생이 많다.
27454,별 그지같은년이네~,별 이상한 사람이 다 있네~
27484,"""양아치야 돼지같은놈 저런게 동맹 이라고""",나쁘네요 동맹이라고 보기 어렵네요
27505,"""미국뒤에 서라 짱깨빠는순간 좆된다""",미국 뒤에 서라 중국을 옹호하는 순간 큰일난다.
27516,"""머가리 뜯어버리고싶다 문재앙, 대깨문, 신천지 다""","문재인과 문재인 지지자, 신천지 모두 마음에 들지 않는다."
27536,저색히는 돈 까지도 구라 치네 와 ㅋㅋㅋㅋ,저사람은 돈 까지도 거짓말 하네
27608,"""목도리건넨 시민이 아니고 쪽바리 아님????""",목도리 건넨 시민이 아니고 일본인 아닌가?
27761,머리에 꽃단 냔... 더 말해뭐해,이상한 사람 같다
27776,"연차순으로 직위, 직책 나눈다는 변명이 더 이상해. 좌빨노조가 장악한 엠빙신 욕먹을까봐 쉴드질 오지게 치네","연차순으로 직위, 직책 나눈다는 게 납득이 되지 않는다. 좌파 성향의 MBC를 옹호하는 의견인 것 같다."
27838,작가양반 미라년이랑 연우 이어지게 두면 가만안둬,작가가 미라와 연우가 이어지게 두지 않았으면 좋겠다.
27910,명박이 현대건설사장 만들어준 새끼는 왜나온겨 ㅡㅡ,"저 사람이 이명박 현대건설 사장 만들었는데, 별로 안 보고싶다"
27931,파업 기간 때 고생했던 애들부터 쳐내내 ㅅㅂ거,파업 기간에 고생했던 사람들부터 해고하네요. 이해가 되지 않습니다.
28051,이상순 너무 못생겼음,이상순 얼굴 내스타일 아니야
28062,아니 자식이 왜 부모 죄까지 책임져야 하냐...? 좆선인들 똥마인드 이해를 못하겠네;;,아니 자식이 왜 부모 죄까지 책임져야 하냐...? 한국인들 마인드 이해를 못하겠네;;
28094,잣티비씨 프로땜에 그리 된 것 같다,JTBC 프로그램 때문에 그렇게 된 것 같다.
28151,"착한짓 한 연예인에게 요따구로 화 낼 일이니 철딱서니 없는 머저리들아,, 너희같은 자들이 그네 똥구멍 빠는 넘들이랑 뭐가 달라,,,좀 심했나,,",착한일 한 연예인에게 이렇게 화 낼 일은 아닌 것 같다. 너희의 행동은 옳지 않다
28231,"""그냥 재앙이는 이적죄 적용 시켜 사형시켜야 함.... 재앙을 물리치자....""",나는 문재인이 이적행위를 해서 처벌받아야 한다고 생각한다
28298,헬조센에서 스눕 독이 나올 수 없는 이유는 대마를 불법으로 한 전매청 ㅅH끼들 입김 때문이다! Free Weed!,한국에서 스눕독이 나올 수 없는 이유는 대마가 불법이기 때문이다. Free weed!
28463,"""또 면상까야지 저런미 chin 년은 콩밥30년먹고 옥사 가즈아""",얼굴을 공개해야지 저런 사람은 감옥에서 오래 살아야 한다.
28469,"""코미디는 순실이보다못한 문폐렴 빨아제끼는 니들 조선족문천지들이고""",최순실보다 못한 문재인을 지지하는 사람들을 이해하기 어렵다.
28517,이혼 옹호하는 년.놈들 죄다 이혼남 이혼녀 애딸린놈년한테 시집장가가시길,이혼 옹호하는 사람들을 이해할 수 없다
28546,"""안재현 해명글 전문 떴는데 뚱땡이 OOO8들 댓글 삭제안하나?""",안재현 해명글 전문 떴는데 댓글 삭제 안하나?
28565,여자가 으디 입는 꼬라지봐라,여성에게 적절하지 않은 옷차림인 것 같다.
28649,이새리 결혼하는걸 내가 알아야되나?전파낭비다.,이새리 결혼하는건 내가 몰라도 될 것 같습니다.
28679,"""홍대미대출신 욕멕이지 마라 할매 좀 곱게 늙자우""",홍대미대출신 욕멕이지 마라. 곱게 나이들자
28693,"""박그네 신천지네 박그네 신천지 그지같네ㅋ""",나는 박근혜를 좋아하지 않는다
28743,"""짱께겨레 빨괴뢰 삐라 수준하곤 ㅋㅋㅋ""",한겨레가 지나치게 정치적인 기사를 쓰지 않았으면 좋겠다
28745,내가 조정석이면 일반인 20대 이쁜여자랑 결혼하겠다..거미 너무 못생겼잖아 ㅋㅋㅋ,내가 조정석이면 일반인 20대 예쁜 여자랑 결혼하겠다. 거미보다 매력있는 사람도 있지 않을까.
28812,맘쥼마맘츙련들 싸그리고소해주세여,아주머니와 어머니들 모두 고소해주세여
28864,회장인란 새끼가 일은 안하고 비서랑 노닥거리네,회장이란 사람이 일은 안하고 비서랑 노닥거립니까
28914,"""니 혼자 적이 되겟지 ㅂ;ㅅ나 ㅋㅋ""",당신 혼자 적이 될 것 같네요
28981,안영미 존나 재미없어,나는 안영미 스타일과 맞지 않아
28986,30대 시집못가서 열폭중이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,30대 시집못가서 자격지심 느끼네
29074,"""짱개들 한테 뒤통수 맞는다. 그리고 내 호주머니 털어간 국민연금 손실분 토해내라.""",중국인들 한테 배신당한다. 그리고 내 호주머니 털어간 국민연금 손실분 돌려줘라.
29087,"""일본 미치광이들은 북한에 붙었다가 미국에붙었다가 중국에 붙었다가 박쥐새끼인가.""",일본 사람들은 북한에 붙었다가 미국에 붙었다가 중국에 붙었다가 박쥐인가.
29123,네 다음 좌좀 좌 달 수,달수는 좌파인 것으로 보인다.
29130,"""조십팔색히 얼굴 땟갈 살아났네.""",얼굴이 살아났네
29151,"""삼성 증공에서공장철수해라~~~~반도체도 짱개에 팔지마라~~""",삼성이 중국에서 공장 철수하고 반도체도 중국에 팔지 않았으면 좋겠다
29305,"""신천지 악마집단 꺼져라""","""신천지 악마집단 저리로 가라"""
29418,"""속초나 가라 빨갱이들아""",속초나 가라
29520,"""아무리 선동질 해도 빨갱이들보다는 차라리 이웃일본이 더좋다 우짤낀데...""",차라리 공산주의자들 보다는 이웃 일본이 좋다
29539,희한하게 인종차별쩌는 한꿔들이 연예인한테는 ㅈㄴ 빨고 ㅈㄹ난리여....ㅋㅋ,인종차별을 많이 하는 한국인들이 연예인은 엄청 좋아하는 현상이 이해가 되지 않는다.
29544,그깟 얼평 좀 했다고 씹선비들 화났누,"외모를 평가하긴 했지만, 이 행동에 대해 너무 과도하게 비난하는 것 같다."
29637,댓글보니 우리나라에 드라마만 쳐보고 사는 새69끼들 존69나 많나 보네.,댓글 보니 우리나라에 드라마만 보고 사는 사람들이 정말 많나 보네.
29638,코 성형 잘못해서 망한 년.,코 성형이 잘못된 것 같아 안타깝다.
29740,"""포교?에 지장생김..? 신천지(사이비) 이마에 낙인필요함!! 전자발찌 추천!!!""",신천지(사이비)는 알아볼 수 있어야해
29744,"""쪽바리들 긴장타라 방사능국가 망할날은 정해졌다""",일본인들이 긴장해야 한다
29761,G랄. 자랑질이냐,자랑하는 건가?
29771,기레기뇬 짜고치는걸 포장언플하는거봐봐 조작일삼는 언론인수준,언론과 기자가 조작하지 않았으면 좋겠다
29784,"""ㅈㄹ들한다 니들 때문에 대구 시민들이 더 힘들겠다""",너희 때문에 대구 시민들에 더 힘들겠다
29839,"""제일 힘든 2030대는 아예 배제시키고 충성충성하는 대깨문들 환상의팬미팅""",제일 힘든 2030대는 아예 배제시키고 충성하는 문재인 지지자들은 옳지 않다
29872,그래도 뚱뚱합니다!!~~,그래도 살집이 있어
29998,"""더욱더 강력한 대북제재로 저엉으은돼지를 바짝 말려야 한다.""",더욱 더 강력한 대북 제재가 필요하다.
30058,"""북의 어린 똥돼지 남매 ~ 숙청해라 ~ !""",북한의 지도층이 싫다
30068,짱개한테 돈 얼마 받음?,중국인의 의견에 과하게 동조하는 것 같다.
30213,"""개독이니 믿거하면 댐""",나는 기독교를 좋아하지 않습니다
30235,"""틀딱들 혜택 퐉 줄여라! 틀딱들은 해줘도 ㅈx 안해줘도 X ㄹ하니까...""","노인들 혜택 확 줄여라! 노인들은 해줘도, 안해줘도 뭐라하니까.."
30256,문재인 이새기 잡아치우고 백종원 갑시다,문재인보다는 백종원을 응원한다.
30361,그래도 짱개는 아닌데....,그래도 중국인은 아닌데...
30387,와 글씨 ㅈㄴ 못쓰네 ㅋㅋㅋㅋㅋㅋㅋㅋ 발로썼나 이신영 배우 이미지 어떻게 할꺼임;;,글씨를 못 써서 신영 배우 이미지가 나빠질거 같아요
30391,기자ㅅㄲ야 이런걸 기사라고 쓰냐? 덜떨어진 찐따 ㅅㄲ가,나는 이 기자가 쓴 기사가 마음에 들지 않는다
30438,"""방위비더내라고 하는거야 좀 알고 글써라 틀딱아""","""방위비더내라고 하는거야 좀 알고 글써라 어르신아"""
30468,ㅅㅂ 기사제목 꼬라지봐라,얼씨구 기사제목 지은 것 좀 봐라
30528,"""earl 김정은돼지새키는언제뒤짐?""",김정은이 싫다.
30543,"""달창좌빨련들 몰려와서 날조 포장하려고 애쓴다 ㅋㅋㅋ 공산주의 짱깨들ㅉㅉ""",진보주의 문재인 지지자들이 사건을 덮기 위해 애쓰는 것 같다
30711,전라도 딴따라색히들의 본질,전라도 연예인들의 본질
30785,공황장애 ㄴㄴ ㅈㄹ장애.,공황장애는 아닌 것 같다.
30898,예수쟁이는 노답,기독교 신자를 이해하기 어렵다.
30984,"""미//친 짱깨이들 ㅂㄷㅂㄷ ㅋ""",중국인들을 이해하기 어렵습니다.
31042,"""못내미..생긴것도..마음도..언행도 몬생겼다""","마음도, 언행도 바르지 못하다."
31071,"""박정희 밤과 여자를 즐겼데지.. 육영수 맘 속게나 썩었을꺄..""",박정희의 사생활이 문란해서 육영수는 속상했을 것이다
31126,에스엠 아주 지랄하는 구나 개종현 죽고 슈주 망하고 엑소도 별로고 이제 수입이 없으니 개쵸티 부르려고?? 아주 미쳤네... 그만 해라... 아주... 쓰레기 집단,에스엠 이제 수입이 없으니 에이치오티 부르려고? 그만해라...
31208,"""자유민주주의 국가에 썩은 홍어냄새 풍기며 더럽히지말고 너도 북으로 따라가렴~""",여기는 자유민주주의 국가지 북한이 아니다
31231,태국에 그렇게 게이새끼가 많다던데,태국에 그렇게 성소수자가 많다던데
31255,"""저 미친 치매틀딱을 탄핵해야 할듯 완전히 맛가서 정신줄 놓음""",저 늙은사람을 탄핵해야 할듯
31340,힘들면 이미 관뒀거나 다른 연예인 매니저로 갔겠지ㅋㅋㅋ 어떻게든 홍진영 까고 싶은 여자들 수준 ㅋㅋㅋㅋ 세상 사람들이 다 지들같은줄 아나봐 ㅋㅋㅋ,"힘들면 이미 관뒀거나 다른 연예인 매니저로 가지 않았을까? 사소한 일로도 홍진영을 비난하고자 하다니, 대부분의 사람들은 이에 동조하지 않을 것이다."
31488,엠창 다 걸잖아 나이가 무슨상관?? 노무노무 웃기네,나이는 별로 상관이 없다고 확신한다. 이해하기 어려운 의견이다.
31490,나는 얼굴은 못 생겨도 뚱뚱한 여자랑은 못 살겠다..대단하네 남자..,나는 외모보다 체형을 더 중요하게 생각한다
31557,"남자반응:색히 그래도 결혼은 하네,여자반응:난 남잔데 하늘이형 철 좀 드세오...ㅇㄱㄹㅇ","남자반응: 그래도 결혼은 하네,여자반응:난 남잔데 하늘이형 철 좀 드세요"
31584,임지연 존@나 이쁘던데... 몸도.... 개부럽내,임지연은 어디 하나 빠짐없이 예뻐서 부럽다.
31597,"""북 돼지 강아지 새끼는 대갈통 쳐 박고 아갈 쳐닫고 있어라. 개소리 씨부리지 말고""",북한은 물의를 일으키지 말고 있을 필요가 있다.
31620,"""신천지 교리보다 더 허황된 이론ㅋㅋ믿는놈들 교육수준을 알만함""",신천지 교리보다 더 허황된 이론을 믿는 이유가 뭐야?
31631,"""저런새끼들 와꾸보고 혹해서 뽑아주는 개돼지년들 dna 부터 문제의 시작이지""",저런 사람들 얼굴 보고 혹해서 뽑아주는 사람들부터 문제의 시작이죠
31644,"""등시니들 등쳐먹는 가세연이나 보세요 이런데 오지말고""",이것 말고 가세연이 당신 취향에 더 맞을 것 같네요
31684,"""틀딱충 태극기부대ㅋ 얘들 특징 박정희 겁나 빨아주죠ㅋ""",태극기부대 노인들은 박정희를 엄청 좋아한다.
31705,"""아 조닌 못생겼다,,, 추하다""",난 저 사람의 외모를 좋아하지 않는다.
31711,"""노년 좌빨 신문인가보네 20대는 3%네. 이러니 젊은 세대가 독자로 남아있겠어""",노인분들 좌파 신문인가보네 20대는 3%네. 이러니 젊은 세대가 독자로 남아있겠어
31729,유소영비호감 성형아줌마,유소영씨 성형해서 비호감이네요
31748,"""미친소리하고 자빠졌네 최저임금 근로자 누가 반대해? 틀딱새끼야 ㅉㅉㅉ""",의견에 동의하지 않는다. 최저임금 근로자 중 반대하는 사람은 없다.
31781,딸다니엘이 문제 응 ㅇㅈ,다니엘이 문제
31801,자살로 죄를 덮으려 하다니 무슨 노무현도 아니고 .....,자살로 죄를 덮으려 하는 건 옳지 않다
31854,"""저 돼지새끼가 뭔데 시찰??? 야 문재인 새끼야!!!""",문재인이 저 사람에게 무슨 자격으로 시찰을 시키는거지?
31876,으휴 시벌 아이돌 뿌리기 망할 sm,또 sm이 아이돌을 만드네
32204,"""양키놈들 꺼져줄래 ~~""",미국인들을 별로 보고 싶지 않다.
32314,"""무대책에 뜨거운 피만 끓는 구한말의 늙은 의병장 문재인 장군ㅜㅜ""",문재인은 대책 없이 열정만 있는 것 같다
32317,몸매도 좋고 이뻐서 꿍꽝이들이 그런거에요,몸매도 좋고 이뻐서 극단적 페미니스트들이 그런거에요
32357,"""ㄴ와 진짜 요즘 미세먼지 좋던데 짱깨 새끼들 때문이네요""","와 진짜 요즘 미세먼지 좋던데, 중국인들 때문이었나 보다."
32398,"""나이를 똥구멍으로 처 먹었나. 화나는 일이 있어도 말로해야지 ㅁ ㅊ 놈이네.""","나이에 걸맞는 행동을 할 필요가 있다. 화나는 일이 있어도 말로 해야지, 저런 행동은 납득하기 어렵다."
